id,preferred app,app use frequency,experience on app,app inaccuracy,app reliable,stats experience,vis type,question type,guess,true precipitation amount,true pop,confidence,follow up text,effort bar,effort dot,effort hop,effort text,rank1,rank2,rank3,rank4,feedback
-M_1uTo6gjhDhQH9Dp6Q,Apple Weather App,More than once per day,Favorable,Not very often,Somewhat reliable,Some experience with statistics and no experience with data visualization.,Quantile Dot Plot,amount,0.15,0.25,0.6,Very Confident,,Very favorable,Favorable,Very unfavorable,Very favorable,Bar,Text,QDP,Hop,Very unfavorable
-M_1uTo6gjhDhQH9Dp6Q,Apple Weather App,More than once per day,Favorable,Not very often,Somewhat reliable,Some experience with statistics and no experience with data visualization.,Static Bar Chart,probability,40,0.2,0.6,Kind of confident,,Very favorable,Favorable,Very unfavorable,Very favorable,Bar,Text,QDP,Hop,Very unfavorable
-M_1uTo6gjhDhQH9Dp6Q,Apple Weather App,More than once per day,Favorable,Not very often,Somewhat reliable,Some experience with statistics and no experience with data visualization.,Hypothetical Outcome Plot,friend,Yes,0.38749999999999996,0.175,So unsure,This graph is again confusing because I'm just not sure which prediction is going to be correct.,Very favorable,Favorable,Very unfavorable,Very favorable,Bar,Text,QDP,Hop,Very unfavorable
-M_1uTo6gjhDhQH9Dp6Q,Apple Weather App,More than once per day,Favorable,Not very often,Somewhat reliable,Some experience with statistics and no experience with data visualization.,Text,amount,0.2,0.25,0.45,Kind of confident,,Very favorable,Favorable,Very unfavorable,Very favorable,Bar,Text,QDP,Hop,Very unfavorable
-M_1uTo6gjhDhQH9Dp6Q,Apple Weather App,More than once per day,Favorable,Not very often,Somewhat reliable,Some experience with statistics and no experience with data visualization.,Static Bar Chart,amount,0.15,0.15,0.25,Very Confident,,Very favorable,Favorable,Very unfavorable,Very favorable,Bar,Text,QDP,Hop,Very unfavorable
-M_1uTo6gjhDhQH9Dp6Q,Apple Weather App,More than once per day,Favorable,Not very often,Somewhat reliable,Some experience with statistics and no experience with data visualization.,Text,friend,No,0.2875,0.1375,Very Confident,,Very favorable,Favorable,Very unfavorable,Very favorable,Bar,Text,QDP,Hop,Very unfavorable
-M_1uTo6gjhDhQH9Dp6Q,Apple Weather App,More than once per day,Favorable,Not very often,Somewhat reliable,Some experience with statistics and no experience with data visualization.,Quantile Dot Plot,event,No,0.3958333333333333,0.15,Very Confident,"The highest chance of rain starts at 8 pm, which is after the most common time that events happen.",Very favorable,Favorable,Very unfavorable,Very favorable,Bar,Text,QDP,Hop,Very unfavorable
-M_1uTo6gjhDhQH9Dp6Q,Apple Weather App,More than once per day,Favorable,Not very often,Somewhat reliable,Some experience with statistics and no experience with data visualization.,Quantile Dot Plot,friend,No,0.0,0.0,Very Confident,,Very favorable,Favorable,Very unfavorable,Very favorable,Bar,Text,QDP,Hop,Very unfavorable
-M_1uTo6gjhDhQH9Dp6Q,Apple Weather App,More than once per day,Favorable,Not very often,Somewhat reliable,Some experience with statistics and no experience with data visualization.,Hypothetical Outcome Plot,event,Yes,0.3979166666666667,0.11875000000000001,So unsure,I'm not confident in the rain outlook in this visualization.,Very favorable,Favorable,Very unfavorable,Very favorable,Bar,Text,QDP,Hop,Very unfavorable
-M_1uTo6gjhDhQH9Dp6Q,Apple Weather App,More than once per day,Favorable,Not very often,Somewhat reliable,Some experience with statistics and no experience with data visualization.,Quantile Dot Plot,probability,95,0.3,0.95,Very Confident,,Very favorable,Favorable,Very unfavorable,Very favorable,Bar,Text,QDP,Hop,Very unfavorable
-M_1uTo6gjhDhQH9Dp6Q,Apple Weather App,More than once per day,Favorable,Not very often,Somewhat reliable,Some experience with statistics and no experience with data visualization.,Hypothetical Outcome Plot,amount,0.3,0.35,0.8,So unsure,,Very favorable,Favorable,Very unfavorable,Very favorable,Bar,Text,QDP,Hop,Very unfavorable
-M_1uTo6gjhDhQH9Dp6Q,Apple Weather App,More than once per day,Favorable,Not very often,Somewhat reliable,Some experience with statistics and no experience with data visualization.,Text,probability,35,0.15,0.35,Very Confident,,Very favorable,Favorable,Very unfavorable,Very favorable,Bar,Text,QDP,Hop,Very unfavorable
-M_1uTo6gjhDhQH9Dp6Q,Apple Weather App,More than once per day,Favorable,Not very often,Somewhat reliable,Some experience with statistics and no experience with data visualization.,Static Bar Chart,event,No,0.16666666666666666,0.07291666666666667,Very Confident,,Very favorable,Favorable,Very unfavorable,Very favorable,Bar,Text,QDP,Hop,Very unfavorable
-M_1uTo6gjhDhQH9Dp6Q,Apple Weather App,More than once per day,Favorable,Not very often,Somewhat reliable,Some experience with statistics and no experience with data visualization.,Hypothetical Outcome Plot,probability,30,0.1,0.75,So unsure,,Very favorable,Favorable,Very unfavorable,Very favorable,Bar,Text,QDP,Hop,Very unfavorable
-M_1vvs3vmJUSm0aVyra,Android Weather App,Sometimes,Favorable,Never,Neutral,Stats I,Static Bar Chart,alone,Yes,0.35,0.2125,Kind of confident,The chance of rain at 3 PM is only 0.25 and the amount of rain isn't heavy. It seems like a short walk would be better before it starts raining more.,Neutral,Unfavorable,Unfavorable,Neutral,Bar,Text,QDP,Hop,Most of my feedback is in the survey boxes. Good work and good luck!
-M_1vvs3vmJUSm0aVyra,Android Weather App,Sometimes,Favorable,Never,Neutral,Stats I,Text,alone,Yes,0.4375,0.1875,Very Confident,There is a lot of heavy rain in the early afternoon but it drops off after 2 PM. The chance of rain in the evening is lower.,Neutral,Unfavorable,Unfavorable,Neutral,Bar,Text,QDP,Hop,Most of my feedback is in the survey boxes. Good work and good luck!
-M_1vvs3vmJUSm0aVyra,Android Weather App,Sometimes,Favorable,Never,Neutral,Stats I,Hypothetical Outcome Plot,alone,Yes,0.5625,0.125,Very Confident,"Most of the hypothetical outcomes don't show a lot of rain around 3 PM. As a side note, I think this chart is changing a little too fast.",Neutral,Unfavorable,Unfavorable,Neutral,Bar,Text,QDP,Hop,Most of my feedback is in the survey boxes. Good work and good luck!
-M_1vvs3vmJUSm0aVyra,Android Weather App,Sometimes,Favorable,Never,Neutral,Stats I,Quantile Dot Plot,amount,0.2,0.25,0.55,Kind of confident,,Neutral,Unfavorable,Unfavorable,Neutral,Bar,Text,QDP,Hop,Most of my feedback is in the survey boxes. Good work and good luck!
-M_1vvs3vmJUSm0aVyra,Android Weather App,Sometimes,Favorable,Never,Neutral,Stats I,Hypothetical Outcome Plot,amount,0,0.1,0.35,Kind of confident,,Neutral,Unfavorable,Unfavorable,Neutral,Bar,Text,QDP,Hop,Most of my feedback is in the survey boxes. Good work and good luck!
-M_1vvs3vmJUSm0aVyra,Android Weather App,Sometimes,Favorable,Never,Neutral,Stats I,Hypothetical Outcome Plot,event,No,0.3541666666666667,0.1625,So unsure,When is this activity happening? How long is it happening for?,Neutral,Unfavorable,Unfavorable,Neutral,Bar,Text,QDP,Hop,Most of my feedback is in the survey boxes. Good work and good luck!
-M_1vvs3vmJUSm0aVyra,Android Weather App,Sometimes,Favorable,Never,Neutral,Stats I,Quantile Dot Plot,friend,No,0.17500000000000002,0.11249999999999999,Kind of confident,"It would have to be a shorter hike, like 1 to 2 hours.",Neutral,Unfavorable,Unfavorable,Neutral,Bar,Text,QDP,Hop,Most of my feedback is in the survey boxes. Good work and good luck!
-M_1vvs3vmJUSm0aVyra,Android Weather App,Sometimes,Favorable,Never,Neutral,Stats I,Static Bar Chart,amount,0.175,0.3,0.45,Kind of confident,,Neutral,Unfavorable,Unfavorable,Neutral,Bar,Text,QDP,Hop,Most of my feedback is in the survey boxes. Good work and good luck!
-M_1vvs3vmJUSm0aVyra,Android Weather App,Sometimes,Favorable,Never,Neutral,Stats I,Text,friend,Yes,0.6625000000000001,0.3125,Very Confident,"All the times after 3 PM have high chances of rain and large amounts of rainfall. As a side note, the 55% should be truncated if possible.",Neutral,Unfavorable,Unfavorable,Neutral,Bar,Text,QDP,Hop,Most of my feedback is in the survey boxes. Good work and good luck!
-M_1vvs3vmJUSm0aVyra,Android Weather App,Sometimes,Favorable,Never,Neutral,Stats I,Text,probability,0,0,0,Very Confident,,Neutral,Unfavorable,Unfavorable,Neutral,Bar,Text,QDP,Hop,Most of my feedback is in the survey boxes. Good work and good luck!
-M_1vvs3vmJUSm0aVyra,Android Weather App,Sometimes,Favorable,Never,Neutral,Stats I,Text,event,No,0.48125,0.1708333333333333,So unsure,What time is the event at? How long is it expected to last?,Neutral,Unfavorable,Unfavorable,Neutral,Bar,Text,QDP,Hop,Most of my feedback is in the survey boxes. Good work and good luck!
-M_1vvs3vmJUSm0aVyra,Android Weather App,Sometimes,Favorable,Never,Neutral,Stats I,Hypothetical Outcome Plot,friend,No,0.05,0.0125,Kind of confident,"It would have to be a shorter hike, like 1 to 2 hours.",Neutral,Unfavorable,Unfavorable,Neutral,Bar,Text,QDP,Hop,Most of my feedback is in the survey boxes. Good work and good luck!
-M_1vvs3vmJUSm0aVyra,Android Weather App,Sometimes,Favorable,Never,Neutral,Stats I,Quantile Dot Plot,event,No,0.5458333333333334,0.1708333333333333,So unsure,"Same as before, this question needs more context",Neutral,Unfavorable,Unfavorable,Neutral,Bar,Text,QDP,Hop,Most of my feedback is in the survey boxes. Good work and good luck!
-M_1vvs3vmJUSm0aVyra,Android Weather App,Sometimes,Favorable,Never,Neutral,Stats I,Static Bar Chart,friend,No,0.5375,0.1625,Kind of confident,"The hike should end before 5 PM, since the chance is higher and there is more rain.",Neutral,Unfavorable,Unfavorable,Neutral,Bar,Text,QDP,Hop,Most of my feedback is in the survey boxes. Good work and good luck!
-M_1vvs3vmJUSm0aVyra,Android Weather App,Sometimes,Favorable,Never,Neutral,Stats I,Quantile Dot Plot,probability,55,0.25,0.6,Kind of confident,,Neutral,Unfavorable,Unfavorable,Neutral,Bar,Text,QDP,Hop,Most of my feedback is in the survey boxes. Good work and good luck!
-M_1vvs3vmJUSm0aVyra,Android Weather App,Sometimes,Favorable,Never,Neutral,Stats I,Static Bar Chart,event,No,0.4437499999999999,0.16874999999999998,So unsure,"Same as before, the question needs more context",Neutral,Unfavorable,Unfavorable,Neutral,Bar,Text,QDP,Hop,Most of my feedback is in the survey boxes. Good work and good luck!
-M_1vvs3vmJUSm0aVyra,Android Weather App,Sometimes,Favorable,Never,Neutral,Stats I,Hypothetical Outcome Plot,probability,0,0.15,0.3,Kind of confident,,Neutral,Unfavorable,Unfavorable,Neutral,Bar,Text,QDP,Hop,Most of my feedback is in the survey boxes. Good work and good luck!
-M_1vvs3vmJUSm0aVyra,Android Weather App,Sometimes,Favorable,Never,Neutral,Stats I,Quantile Dot Plot,alone,Yes,0.25,0.0875,Kind of confident,"It would have to be a shorter walk since the chance of rain and expected rainfall goes up. As a side note, I tend to skip right to 12 PM and re-animate it since the morning readings don't matter much to me.",Neutral,Unfavorable,Unfavorable,Neutral,Bar,Text,QDP,Hop,Most of my feedback is in the survey boxes. Good work and good luck!
-M_1vvs3vmJUSm0aVyra,Android Weather App,Sometimes,Favorable,Never,Neutral,Stats I,Static Bar Chart,probability,0.1,0.15,0.15,Kind of confident,,Neutral,Unfavorable,Unfavorable,Neutral,Bar,Text,QDP,Hop,Most of my feedback is in the survey boxes. Good work and good luck!
-M_1vvs3vmJUSm0aVyra,Android Weather App,Sometimes,Favorable,Never,Neutral,Stats I,Text,amount,0.3,0.35,1,Kind of confident,,Neutral,Unfavorable,Unfavorable,Neutral,Bar,Text,QDP,Hop,Most of my feedback is in the survey boxes. Good work and good luck!
-M_1xM2nxkdDJDbh03Xp,iPhone Weather App,Daily,Very favorable,Not very often,Very reliable,They have a barplot showing the chance of rain over time,Hypothetical Outcome Plot,amount,0.3,0.3,0.4,Very unsure,,Neutral,Unfavorable,Very unfavorable,Unfavorable,Bar,QDP,Text,Hop,"The questions seem to assume the person who is taking the survey does not like to walk in the rain. I am not sure if all the event questions had a timespan which made it hard for me to answer. Also, I read the instructions but I still don't know what the animated plots are telling me."
-M_1xM2nxkdDJDbh03Xp,iPhone Weather App,Daily,Very favorable,Not very often,Very reliable,They have a barplot showing the chance of rain over time,Static Bar Chart,amount,0.5,0.5,0.8,Very Confident,,Neutral,Unfavorable,Very unfavorable,Unfavorable,Bar,QDP,Text,Hop,"The questions seem to assume the person who is taking the survey does not like to walk in the rain. I am not sure if all the event questions had a timespan which made it hard for me to answer. Also, I read the instructions but I still don't know what the animated plots are telling me."
-M_1xM2nxkdDJDbh03Xp,iPhone Weather App,Daily,Very favorable,Not very often,Very reliable,They have a barplot showing the chance of rain over time,Hypothetical Outcome Plot,event,Yes,0.44166666666666665,0.1729166666666667,Kind of confident,It seems like the plot points consistently suggest heavy precipitation at some point in the afternoon,Neutral,Unfavorable,Very unfavorable,Unfavorable,Bar,QDP,Text,Hop,"The questions seem to assume the person who is taking the survey does not like to walk in the rain. I am not sure if all the event questions had a timespan which made it hard for me to answer. Also, I read the instructions but I still don't know what the animated plots are telling me."
-M_1xM2nxkdDJDbh03Xp,iPhone Weather App,Daily,Very favorable,Not very often,Very reliable,They have a barplot showing the chance of rain over time,Text,probability,40,0.25,0.4,Very Confident,,Neutral,Unfavorable,Very unfavorable,Unfavorable,Bar,QDP,Text,Hop,"The questions seem to assume the person who is taking the survey does not like to walk in the rain. I am not sure if all the event questions had a timespan which made it hard for me to answer. Also, I read the instructions but I still don't know what the animated plots are telling me."
-M_1xM2nxkdDJDbh03Xp,iPhone Weather App,Daily,Very favorable,Not very often,Very reliable,They have a barplot showing the chance of rain over time,Hypothetical Outcome Plot,alone,No,0.8,0.35,Very Confident,The data consistently suggests moderate - heavy precipitation and I ignored the fact that I enjoy walking in the rain for purposes of this question.,Neutral,Unfavorable,Very unfavorable,Unfavorable,Bar,QDP,Text,Hop,"The questions seem to assume the person who is taking the survey does not like to walk in the rain. I am not sure if all the event questions had a timespan which made it hard for me to answer. Also, I read the instructions but I still don't know what the animated plots are telling me."
-M_1xM2nxkdDJDbh03Xp,iPhone Weather App,Daily,Very favorable,Not very often,Very reliable,They have a barplot showing the chance of rain over time,Quantile Dot Plot,amount,0.15,0.1,0.5,Kind of confident,,Neutral,Unfavorable,Very unfavorable,Unfavorable,Bar,QDP,Text,Hop,"The questions seem to assume the person who is taking the survey does not like to walk in the rain. I am not sure if all the event questions had a timespan which made it hard for me to answer. Also, I read the instructions but I still don't know what the animated plots are telling me."
-M_1xM2nxkdDJDbh03Xp,iPhone Weather App,Daily,Very favorable,Not very often,Very reliable,They have a barplot showing the chance of rain over time,Static Bar Chart,probability,0.23,0.25,0.8,Kind of confident,,Neutral,Unfavorable,Very unfavorable,Unfavorable,Bar,QDP,Text,Hop,"The questions seem to assume the person who is taking the survey does not like to walk in the rain. I am not sure if all the event questions had a timespan which made it hard for me to answer. Also, I read the instructions but I still don't know what the animated plots are telling me."
-M_1xM2nxkdDJDbh03Xp,iPhone Weather App,Daily,Very favorable,Not very often,Very reliable,They have a barplot showing the chance of rain over time,Static Bar Chart,alone,No,0.9375,0.32499999999999996,Very Confident,There Is. a high chance of rain at 3pm (also ignoring that I like walking in rain for this question),Neutral,Unfavorable,Very unfavorable,Unfavorable,Bar,QDP,Text,Hop,"The questions seem to assume the person who is taking the survey does not like to walk in the rain. I am not sure if all the event questions had a timespan which made it hard for me to answer. Also, I read the instructions but I still don't know what the animated plots are telling me."
-M_1xM2nxkdDJDbh03Xp,iPhone Weather App,Daily,Very favorable,Not very often,Very reliable,They have a barplot showing the chance of rain over time,Hypothetical Outcome Plot,friend,No,0.3125,0.15,Very unsure,I think there is a low probability of rain at 3pm,Neutral,Unfavorable,Very unfavorable,Unfavorable,Bar,QDP,Text,Hop,"The questions seem to assume the person who is taking the survey does not like to walk in the rain. I am not sure if all the event questions had a timespan which made it hard for me to answer. Also, I read the instructions but I still don't know what the animated plots are telling me."
-M_1xM2nxkdDJDbh03Xp,iPhone Weather App,Daily,Very favorable,Not very often,Very reliable,They have a barplot showing the chance of rain over time,Quantile Dot Plot,alone,No,0.6625,0.2,Very Confident,Theres a 60% chance of rain (also ignoring that I like walking in rain),Neutral,Unfavorable,Very unfavorable,Unfavorable,Bar,QDP,Text,Hop,"The questions seem to assume the person who is taking the survey does not like to walk in the rain. I am not sure if all the event questions had a timespan which made it hard for me to answer. Also, I read the instructions but I still don't know what the animated plots are telling me."
-M_1xM2nxkdDJDbh03Xp,iPhone Weather App,Daily,Very favorable,Not very often,Very reliable,They have a barplot showing the chance of rain over time,Text,event,Yes,0.45,0.18333333333333335,Neutral,I am unsure what time the event is at. If it is in the morning I would book a room. If it was after 3pm I would not,Neutral,Unfavorable,Very unfavorable,Unfavorable,Bar,QDP,Text,Hop,"The questions seem to assume the person who is taking the survey does not like to walk in the rain. I am not sure if all the event questions had a timespan which made it hard for me to answer. Also, I read the instructions but I still don't know what the animated plots are telling me."
-M_1xM2nxkdDJDbh03Xp,iPhone Weather App,Daily,Very favorable,Not very often,Very reliable,They have a barplot showing the chance of rain over time,Static Bar Chart,friend,No,0.5625,0.15000000000000002,Kind of confident,Most of the rain is happening before we go hiking (also ignoring that I like walking in rain),Neutral,Unfavorable,Very unfavorable,Unfavorable,Bar,QDP,Text,Hop,"The questions seem to assume the person who is taking the survey does not like to walk in the rain. I am not sure if all the event questions had a timespan which made it hard for me to answer. Also, I read the instructions but I still don't know what the animated plots are telling me."
-M_1xM2nxkdDJDbh03Xp,iPhone Weather App,Daily,Very favorable,Not very often,Very reliable,They have a barplot showing the chance of rain over time,Static Bar Chart,event,Yes,0.7375000000000002,0.28958333333333336,Very Confident,Seems like a very rainy day,Neutral,Unfavorable,Very unfavorable,Unfavorable,Bar,QDP,Text,Hop,"The questions seem to assume the person who is taking the survey does not like to walk in the rain. I am not sure if all the event questions had a timespan which made it hard for me to answer. Also, I read the instructions but I still don't know what the animated plots are telling me."
-M_1xM2nxkdDJDbh03Xp,iPhone Weather App,Daily,Very favorable,Not very often,Very reliable,They have a barplot showing the chance of rain over time,Quantile Dot Plot,probability,10,0.1,0.2,Very Confident,,Neutral,Unfavorable,Very unfavorable,Unfavorable,Bar,QDP,Text,Hop,"The questions seem to assume the person who is taking the survey does not like to walk in the rain. I am not sure if all the event questions had a timespan which made it hard for me to answer. Also, I read the instructions but I still don't know what the animated plots are telling me."
-M_1xM2nxkdDJDbh03Xp,iPhone Weather App,Daily,Very favorable,Not very often,Very reliable,They have a barplot showing the chance of rain over time,Quantile Dot Plot,event,Yes,0.5875,0.21458333333333335,Very Confident,Between 5am - 5pm it seems rainy,Neutral,Unfavorable,Very unfavorable,Unfavorable,Bar,QDP,Text,Hop,"The questions seem to assume the person who is taking the survey does not like to walk in the rain. I am not sure if all the event questions had a timespan which made it hard for me to answer. Also, I read the instructions but I still don't know what the animated plots are telling me."
-M_1xM2nxkdDJDbh03Xp,iPhone Weather App,Daily,Very favorable,Not very often,Very reliable,They have a barplot showing the chance of rain over time,Text,friend,Yes,0.5375,0.16249999999999998,Very Confident,I like walking in rain but hiking with reduced visibility due to moderate rain and in remote locations can be dangerous,Neutral,Unfavorable,Very unfavorable,Unfavorable,Bar,QDP,Text,Hop,"The questions seem to assume the person who is taking the survey does not like to walk in the rain. I am not sure if all the event questions had a timespan which made it hard for me to answer. Also, I read the instructions but I still don't know what the animated plots are telling me."
-M_1xM2nxkdDJDbh03Xp,iPhone Weather App,Daily,Very favorable,Not very often,Very reliable,They have a barplot showing the chance of rain over time,Quantile Dot Plot,friend,No,0.35,0.15,Kind of confident,20% chance of rain at only 0.15 inch of rain an hour is reasonable to hike in,Neutral,Unfavorable,Very unfavorable,Unfavorable,Bar,QDP,Text,Hop,"The questions seem to assume the person who is taking the survey does not like to walk in the rain. I am not sure if all the event questions had a timespan which made it hard for me to answer. Also, I read the instructions but I still don't know what the animated plots are telling me."
-M_1xM2nxkdDJDbh03Xp,iPhone Weather App,Daily,Very favorable,Not very often,Very reliable,They have a barplot showing the chance of rain over time,Text,alone,Yes,0.1,0.07500000000000001,Very Confident,10% chance of rain is low and I assume I would be back before it starts raining with 50% chance at 5pm,Neutral,Unfavorable,Very unfavorable,Unfavorable,Bar,QDP,Text,Hop,"The questions seem to assume the person who is taking the survey does not like to walk in the rain. I am not sure if all the event questions had a timespan which made it hard for me to answer. Also, I read the instructions but I still don't know what the animated plots are telling me."
-M_1xM2nxkdDJDbh03Xp,iPhone Weather App,Daily,Very favorable,Not very often,Very reliable,They have a barplot showing the chance of rain over time,Hypothetical Outcome Plot,probability,0,0,0,Neutral,,Neutral,Unfavorable,Very unfavorable,Unfavorable,Bar,QDP,Text,Hop,"The questions seem to assume the person who is taking the survey does not like to walk in the rain. I am not sure if all the event questions had a timespan which made it hard for me to answer. Also, I read the instructions but I still don't know what the animated plots are telling me."
-M_1xM2nxkdDJDbh03Xp,iPhone Weather App,Daily,Very favorable,Not very often,Very reliable,They have a barplot showing the chance of rain over time,Text,amount,,0.4,0.8,So unsure,,Neutral,Unfavorable,Very unfavorable,Unfavorable,Bar,QDP,Text,Hop,"The questions seem to assume the person who is taking the survey does not like to walk in the rain. I am not sure if all the event questions had a timespan which made it hard for me to answer. Also, I read the instructions but I still don't know what the animated plots are telling me."
-M_2NAnUmw_zQsgoxroD,"Default iPhone Weather App, or MyRadar",More than once per day,Favorable,Not very often,Very reliable,"I have some experience in data visualization, but only basic stuff for research papers or class. I have taken a statistics class, but that's about the limit of my stats knowledge.",Text,alone,Yes,0.3625,0.1875,Neutral,"It seems like there's a chance that 3:00PM won't be super rainy, and neither will 4PM. So the likelihood of an uncomfortable amount of rain seems relatively low.",Very favorable,Very favorable,Unfavorable,Neutral,QDP,Bar,Text,Hop,"the animations of quantile dots made it a little more confusing, but I liked them best in general"
-M_2NAnUmw_zQsgoxroD,"Default iPhone Weather App, or MyRadar",More than once per day,Favorable,Not very often,Very reliable,"I have some experience in data visualization, but only basic stuff for research papers or class. I have taken a statistics class, but that's about the limit of my stats knowledge.",Static Bar Chart,friend,Yes,0.7875,0.275,Kind of confident,"It looks like there's a decent chance of heavy rain tomorrow, which doesn't seem very conducive to a nice hike",Very favorable,Very favorable,Unfavorable,Neutral,QDP,Bar,Text,Hop,"the animations of quantile dots made it a little more confusing, but I liked them best in general"
-M_2NAnUmw_zQsgoxroD,"Default iPhone Weather App, or MyRadar",More than once per day,Favorable,Not very often,Very reliable,"I have some experience in data visualization, but only basic stuff for research papers or class. I have taken a statistics class, but that's about the limit of my stats knowledge.",Text,amount,.3,0.2,0.7,Unsure,,Very favorable,Very favorable,Unfavorable,Neutral,QDP,Bar,Text,Hop,"the animations of quantile dots made it a little more confusing, but I liked them best in general"
-M_2NAnUmw_zQsgoxroD,"Default iPhone Weather App, or MyRadar",More than once per day,Favorable,Not very often,Very reliable,"I have some experience in data visualization, but only basic stuff for research papers or class. I have taken a statistics class, but that's about the limit of my stats knowledge.",Hypothetical Outcome Plot,friend,No,0.9375,0.3125,Unsure,"it seems somewhat likely that it'll rain, but I can't really tell.",Very favorable,Very favorable,Unfavorable,Neutral,QDP,Bar,Text,Hop,"the animations of quantile dots made it a little more confusing, but I liked them best in general"
-M_2NAnUmw_zQsgoxroD,"Default iPhone Weather App, or MyRadar",More than once per day,Favorable,Not very often,Very reliable,"I have some experience in data visualization, but only basic stuff for research papers or class. I have taken a statistics class, but that's about the limit of my stats knowledge.",Hypothetical Outcome Plot,alone,Yes,0.8125,0.3125,Kind of confident,"Assuming the forecast is accurate, it doesn't seem like I would end up going out in the rain (since there is never a very high chance of rain at 3PM)",Very favorable,Very favorable,Unfavorable,Neutral,QDP,Bar,Text,Hop,"the animations of quantile dots made it a little more confusing, but I liked them best in general"
-M_2NAnUmw_zQsgoxroD,"Default iPhone Weather App, or MyRadar",More than once per day,Favorable,Not very often,Very reliable,"I have some experience in data visualization, but only basic stuff for research papers or class. I have taken a statistics class, but that's about the limit of my stats knowledge.",Quantile Dot Plot,amount,0.2,0.2,0.7,Very Confident,,Very favorable,Very favorable,Unfavorable,Neutral,QDP,Bar,Text,Hop,"the animations of quantile dots made it a little more confusing, but I liked them best in general"
-M_2NAnUmw_zQsgoxroD,"Default iPhone Weather App, or MyRadar",More than once per day,Favorable,Not very often,Very reliable,"I have some experience in data visualization, but only basic stuff for research papers or class. I have taken a statistics class, but that's about the limit of my stats knowledge.",Hypothetical Outcome Plot,event,No,0.35000000000000003,0.14166666666666666,Very Confident,it doesn't seem like it'll rain based on the fact that there's minimal chance throughout the day,Very favorable,Very favorable,Unfavorable,Neutral,QDP,Bar,Text,Hop,"the animations of quantile dots made it a little more confusing, but I liked them best in general"
-M_2NAnUmw_zQsgoxroD,"Default iPhone Weather App, or MyRadar",More than once per day,Favorable,Not very often,Very reliable,"I have some experience in data visualization, but only basic stuff for research papers or class. I have taken a statistics class, but that's about the limit of my stats knowledge.",Quantile Dot Plot,friend,Yes,0.575,0.30000000000000004,Very Confident,it seems very likely to rain based on the large amount of dots in the higher percentages,Very favorable,Very favorable,Unfavorable,Neutral,QDP,Bar,Text,Hop,"the animations of quantile dots made it a little more confusing, but I liked them best in general"
-M_2NAnUmw_zQsgoxroD,"Default iPhone Weather App, or MyRadar",More than once per day,Favorable,Not very often,Very reliable,"I have some experience in data visualization, but only basic stuff for research papers or class. I have taken a statistics class, but that's about the limit of my stats knowledge.",Static Bar Chart,probability,10,0.1,0.45,Very Confident,,Very favorable,Very favorable,Unfavorable,Neutral,QDP,Bar,Text,Hop,"the animations of quantile dots made it a little more confusing, but I liked them best in general"
-M_2NAnUmw_zQsgoxroD,"Default iPhone Weather App, or MyRadar",More than once per day,Favorable,Not very often,Very reliable,"I have some experience in data visualization, but only basic stuff for research papers or class. I have taken a statistics class, but that's about the limit of my stats knowledge.",Hypothetical Outcome Plot,probability,30,0.25,0.95,Unsure,,Very favorable,Very favorable,Unfavorable,Neutral,QDP,Bar,Text,Hop,"the animations of quantile dots made it a little more confusing, but I liked them best in general"
-M_2NAnUmw_zQsgoxroD,"Default iPhone Weather App, or MyRadar",More than once per day,Favorable,Not very often,Very reliable,"I have some experience in data visualization, but only basic stuff for research papers or class. I have taken a statistics class, but that's about the limit of my stats knowledge.",Quantile Dot Plot,probability,,0.3,0.5,Very Confident,,Very favorable,Very favorable,Unfavorable,Neutral,QDP,Bar,Text,Hop,"the animations of quantile dots made it a little more confusing, but I liked them best in general"
-M_2NAnUmw_zQsgoxroD,"Default iPhone Weather App, or MyRadar",More than once per day,Favorable,Not very often,Very reliable,"I have some experience in data visualization, but only basic stuff for research papers or class. I have taken a statistics class, but that's about the limit of my stats knowledge.",Static Bar Chart,amount,0.5,0.4,0.8,Neutral,,Very favorable,Very favorable,Unfavorable,Neutral,QDP,Bar,Text,Hop,"the animations of quantile dots made it a little more confusing, but I liked them best in general"
-M_2NAnUmw_zQsgoxroD,"Default iPhone Weather App, or MyRadar",More than once per day,Favorable,Not very often,Very reliable,"I have some experience in data visualization, but only basic stuff for research papers or class. I have taken a statistics class, but that's about the limit of my stats knowledge.",Static Bar Chart,alone,Yes,0.3125,0.11249999999999999,Very Confident,it seems very unlikely that there will be rain based on the height of the bars around 3pm,Very favorable,Very favorable,Unfavorable,Neutral,QDP,Bar,Text,Hop,"the animations of quantile dots made it a little more confusing, but I liked them best in general"
-M_2NAnUmw_zQsgoxroD,"Default iPhone Weather App, or MyRadar",More than once per day,Favorable,Not very often,Very reliable,"I have some experience in data visualization, but only basic stuff for research papers or class. I have taken a statistics class, but that's about the limit of my stats knowledge.",Text,probability,50,0.15,0.5,Very Confident,,Very favorable,Very favorable,Unfavorable,Neutral,QDP,Bar,Text,Hop,"the animations of quantile dots made it a little more confusing, but I liked them best in general"
